!!SBtab	SBtabVersion=’1.0’	TableType=’Reaction’	TableName=’K. brasiliensis SBTab Reaction Table’
!ID	!ReactionFormula	!Identifiers:kegg.reaction	!Identifiers:biocyc	!Gene:Symbol	!IsReversible	!SBML:reaction:id
sbtabcomp1147	a cis-delta9-3-oxo-C28:1-[acp]		OrKTmi5V	cis__45__delta9__45__3__45__oxo__45__montanoyl__45__ACPs		sbtabcomp1147
sbtabcomp1148	a cis-delta7-3-hydroxyC26:1-[acp]		oT3euFUO	cis__45__delta7__45__3__45__hydroxycerotoyl__45__ACPs		sbtabcomp1148
sbtabcomp1149	a cis-delta7-3-oxo-C26:1-[acp]		vYtrLJle	cis__45__delta7__45__3__45__oxo__45__cerotoyl__45__ACPs		sbtabcomp1149
sbtabcomp1150	a cis-delta5-3-hydroxyC24:1-[acp]		5EOARGbH	cis__45__delta5__45__3__45__hydroxylignoceroyl__45__ACPs		sbtabcomp1150
sbtabcomp1151	a cis-delta5-3-oxo-C24:1-[acp]		dIgeWCxq	cis__45__delta5__45__3__45__oxo__45__lignoceroyl__45__ACPs		sbtabcomp1151
sbtabcomp1152	a (3R)-3-hydroxybehenoyl-[acp]		rjkcvknf	R__45__3__45__hydroxybehenoyl__45__ACPs		sbtabcomp1152
sbtabcomp1153	a 3-oxo-behenoyl-[acp]		j8jx5ysE	_3__45__oxo__45__behenoyl__45__ACPs		sbtabcomp1153
sbtabcomp1154	an N-acyl-sphingosylphosphorylcholine		lY4GJxJQ	N__45__acyl__45__sphingosylphosphorylcholine		sbtabcomp1154
sbtabcomp1155	a sphingosine ceramide		di1DthUf	N__45__Acylsphingosine		sbtabcomp1155
sbtabcomp1156	β-ketovaleryl-CoA		j9KMsJaD	CPD__45__13534	C26H38N7O18P3S	sbtabcomp1156
sbtabcomp1157	O-ureidohomoserine		IZz7lpYL	O__45__UREIDOHOMOSERINE	C5H11N3O4	sbtabcomp1157
sbtabcomp1158	a non glycosylated sugar acceptor		CEkT622u	Non__45__Glycosylated__45__sugar__45__Acceptors		sbtabcomp1158
sbtabcomp1159	a citryl-[holo citrate lyase acyl-carrier protein]		aSKHDDhH	Citrate__45__Lyase__45__Citryl__45__Form		sbtabcomp1159
sbtabcomp1160	a holo citrate-lyase		bITg9BaP	CPD__45__15860		sbtabcomp1160
sbtabcomp1161	phytenate		mzTn1KBu	CPD__45__14927	C20H37O2	sbtabcomp1161
sbtabcomp1162	phytenoyl-CoA		PGJZIKCH	CPD__45__14928	C41H68N7O17P3S	sbtabcomp1162
sbtabcomp1163	blank_description		AXLswuyP	POLYMER__45__INST__45__CPD66__45__39__45__C2__45__H4	C6H11O2	sbtabcomp1163
sbtabcomp1164	blank_description		uiQu7sol	POLYMER__45__INST__45__CPD66__45__39__45__C10__45__WATER	C14H27O2	sbtabcomp1164
sbtabcomp1165	blank_description		X1LVOo3u	POLYMER__45__INST__45__CPD66__45__39__45__C16__45__H32	C20H39O2	sbtabcomp1165
sbtabcomp1166	an odd numbered straight chain 2,3,4-saturated fatty acid		peddDhaC	Odd__45__Straight__45__Chain__45__234__45__Sat__45__FA		sbtabcomp1166
sbtabcomp1167	an odd numbered straight chain 2,3,4-saturated fatty acyl CoA		VWLvJc6f	Odd__45__Saturated__45__Fatty__45__Acyl__45__CoA		sbtabcomp1167
sbtabcomp1168	a 3-methyl-branched 2,3,4-saturated fatty acid		FAhOAxIh	_3__45__Methyl__45__Saturated__45__Fatty__45__Acids		sbtabcomp1168
sbtabcomp1169	a 3-methyl-branched 2,3,4-saturated fatty acyl-CoA		GgOPgbeJ	_3__45__Methyl__45__Saturated__45__Fatty__45__Acyl__45__CoA		sbtabcomp1169
sbtabcomp1170	(15Z)-tetracosenoate		Jc3gZFQw	CPD__45__14268	C24H45O2	sbtabcomp1170
sbtabcomp1171	PRISTANATE		UzMB4nIX	PRISTANATE	C19H37O2	sbtabcomp1171
sbtabcomp1172	pristanoyl-CoA		4jbUfrA4	CPD__45__14675	C40H68N7O17P3S	sbtabcomp1172
sbtabcomp1173	blank_description		jlfs9I5O	ETF__45__Reduced		sbtabcomp1173
sbtabcomp1174	Hexadecanedioyl-CoA		4ogvcaKA	CPD__45__14772	C37H59N7O19P3S	sbtabcomp1174
sbtabcomp1175	1-C16:0-α,ω-dicarboxyl-2-lysophosphatidate		JRvvT9og	CPD__45__14828	C19H34O9P	sbtabcomp1175
sbtabcomp1176	a 1,2-diacyl-sn-glycerol 3-phosphate		fYBDi845	_2__45__3__45__4__45__Saturated__45__L__45__Phosphatidates		sbtabcomp1176
sbtabcomp1177	a CDP-2,3,4-saturated-diacylglycerol		IF3TfUNF	CDP__45__2__45__3__45__4__45__Saturated__45__Diacylglycerols		sbtabcomp1177
sbtabcomp1178	Glc3Man9GlcNAc2		HHT2zFe9	CPD__45__13936	C87H146N2O72	sbtabcomp1178
sbtabcomp1179	Glc2Man9GlcNAc2		af8pdhXz	CPD__45__13937	C81H136N2O67	sbtabcomp1179
sbtabcomp1180	keto-L-sorbose		t4nBoW2C	CPD__45__15616	C6H12O6	sbtabcomp1180
sbtabcomp1181	keto-D-fructose		pvHhrfvK	CPD__45__15382	C6H12O6	sbtabcomp1181
sbtabcomp1182	4α-carboxy-5α-cholesta-8,24-dien-3β-ol		dW4rslcD	CPD__45__4702	C28H43O3	sbtabcomp1182
sbtabcomp1183	4α-carboxy-5α-cholesta-8-en-3β-ol		phATjYwo	CPD__45__8619	C28H45O3	sbtabcomp1183
sbtabcomp1184	4α-carboxy-4β-methyl-5α-cholesta-8-en-3β-ol		Bw9L9kb6	CPD__45__8613	C29H47O3	sbtabcomp1184
sbtabcomp1185	an N-terminal L-glutamyl-[protein]		cbpRGema	L__45__Glutamyl__45__Peptides		sbtabcomp1185
sbtabcomp1186	N-acetylglutaminylglutamine		MDRN5ttg	CPD__45__14437	C12H19N4O6	sbtabcomp1186
sbtabcomp1187	N-acetylglutaminylglutamine amide		GHEstB9s	CPD__45__14436	C12H21N5O5	sbtabcomp1187
sbtabcomp1188	5α-cholesta-8,24-dien-3-one		Fjy4zvPm	CPD__45__4581	C27H42O	sbtabcomp1188
sbtabcomp1189	5α-cholesta-8-en-3-one		T6MvG5yO	CPD__45__8620	C27H44O	sbtabcomp1189
sbtabcomp1190	2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one	C18910	NzUsOg22		C9H18N5O8P	sbtabcomp1190
sbtabcomp1191	blank_description		2f23pCPa	BCCP__45__monomers		sbtabcomp1191
sbtabcomp1192	blank_description		EwCria1o	BCCP__45__biotin__45__monomers		sbtabcomp1192
sbtabcomp1193	blank_description		xupYARp4	Glycerol__45__1__45__ehosphate	C3H7O6P	sbtabcomp1193
sbtabcomp1194	2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA	C20062	suAWlS9T		C29H42N7O18P3S	sbtabcomp1194
sbtabcomp1195	2-Oxepin-2(3H)-ylideneacetyl-CoA	C19975	sEPFyngm		C29H42N7O18P3S	sbtabcomp1195
sbtabcomp1196	3-oxo-5,6-didehydrosuberyl-CoA		RyfbmeFX	CPD0__45__2364	C29H39N7O20P3S	sbtabcomp1196
sbtabcomp1197	blank_description		uvO9AENL	Carboxybiotin__45__BCCP		sbtabcomp1197
sbtabcomp1198	blank_description		wzf9rqdo	BCCP__45__dimers		sbtabcomp1198
sbtabcomp1199	a long-chain (3S)-3-hydroxyacyl-CoA		DEiDjkX2	Long__45__Chain__45__3S__45__Hydroxyacyl__45__CoAs		sbtabcomp1199
sbtabcomp1200	a long-chain trans-2,3-dehydroacyl-CoA		RUUFPmjZ	Long__45__Chain__45__Trans__45__23__45__Dehydroacyl__45__CoA		sbtabcomp1200
sbtabcomp1201	icosapentaenoyl-CoA		mNr5FcSG	CPD__45__14018	C41H60N7O17P3S	sbtabcomp1201
sbtabcomp1202	a [protein]-3-O-(β-D-GlcA-(1→3)-β-D-Gal-(1→3)-β-D-Gal-(1→4)-β-D-Xyl)-L-serine		jSGLQh7p	GlcA__45__Gal__45__Gal__45__Xyl__45__Proteins		sbtabcomp1202
sbtabcomp1203	(S)-3-hydroxy-(5Z)-tetradecenoyl-CoA		NPPUwvDM	CPD0__45__1163	C35H56N7O18P3S	sbtabcomp1203
sbtabcomp1204	3-oxo-(5Z)-tetradecenoyl-CoA		vXoBHi59	CPD__45__15244	C35H54N7O18P3S	sbtabcomp1204
sbtabcomp1205	L-xylo-3-hexulose		T6uu1HD7	CPD__45__13036	C6H12O6	sbtabcomp1205
sbtabcomp1206	an odd numbered straight chain 2,3,4-saturated fatty aldehyde		f6wpuuLg	Odd__45__Straight__45__Chain__45__234__45__Sat__45__FALD		sbtabcomp1206
sbtabcomp1207	3-hexaprenyl-4-aminobenzoate		gk8NVMxP	CPD__45__15190	C37H54NO2	sbtabcomp1207
sbtabcomp1208	3-hexaprenyl-4-amino-5-hydroxybenzoate		oGF3o2vs	CPD__45__15191	C37H54NO3	sbtabcomp1208
sbtabcomp1209	methyl (indol-3-yl)acetate	C20635	56unfZBo		C11H11NO2	sbtabcomp1209
sbtabcomp1210	salicyl-6-hydroxy-2-cyclohexene-on-oyl		28y78CN3	CPD__45__13174	C14H14O5	sbtabcomp1210
sbtabcomp1211	6-hydroxy-2-cyclohexen-one-carboxylate		PAEzIygB	CPD__45__13172	C7H7O4	sbtabcomp1211
sbtabcomp1212	perillate		AFn2doyK	CPD__45__12443	C10H13O2	sbtabcomp1212
sbtabcomp1213	Methyl jasmonate	C11512	vFTQb7jF		C13H20O3	sbtabcomp1213
sbtabcomp1214	Jasmonic acid	C08491	nO8RvshH		C12H18O3	sbtabcomp1214
sbtabcomp1215	a type 2 histo-blood group antigen precursor disaccharide		ZAh9Dnh7	B__45__Gal__45__14__45__NacGlc__45__R		sbtabcomp1215
sbtabcomp1216	3-dimethylsulfoniopropionaldehyde		HPNrOrro	CPD__45__10472	C5H11OS	sbtabcomp1216
sbtabcomp1217	a 2-methyl branched 2,3,4-saturated fatty aldehyde		bMelJb84	_2__45__Me__45__Branched__45__234__45__Sat__45__FALD		sbtabcomp1217
sbtabcomp1218	a 2-methyl branched 2,3,4-saturated fatty acid		m3iz7VhA	_2__45__Me__45__Branched__45__234__45__Sat__45__FA		sbtabcomp1218
sbtabcomp1219	a 2,3,4-saturated fatty acyl CoA		pbUBZmln	Saturated__45__Fatty__45__Acyl__45__CoA		sbtabcomp1219
sbtabcomp1220	1,2-dibutyrin		gkpCwjhH	CPD__45__13040	C11H20O5	sbtabcomp1220
sbtabcomp1221	a dietary all-trans-retinyl ester		KPpMyrwV	Dietary__45__retinyl__45__esters		sbtabcomp1221
sbtabcomp1222	4-nitrobenzyl alcohol		vNdVFasm	CPD__45__702	C7H7NO3	sbtabcomp1222
sbtabcomp1223	4-nitrobenzaldehyde		vOOfO7Vw	CPD__45__703	C7H5NO3	sbtabcomp1223
sbtabcomp1224	D-ribulose 1-phosphate		LPUcrFmK	D__45__RIBULOSE__45__1__45__P	C5H9O8P	sbtabcomp1224
sbtabcomp1225	1,2-dipalmitoyl-phosphatidylcholine		E6KLHV9f	_1__45__2__45__DIPALMITOYLPHOSPHATIDYLCHOLINE	C40H80NO8P	sbtabcomp1225
sbtabcomp1226	(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	C17345	4Iordxdz		C48H80N7O19P3S	sbtabcomp1226
sbtabcomp1227	an N-acetyl-β-D-hexosaminide		T977LFm5	N__45__Acetyl__45__beta__45__D__45__Hexosaminides		sbtabcomp1227
sbtabcomp1228	an N-acetyl-β-D-hexosamine		XgQ3GzxC	N__45__acetyl__45__beta__45__D__45__hexosamines	C8H15NO6	sbtabcomp1228
sbtabcomp1229	a 3-oxo-hexanoyl-[acyl-carrier protein]		2ZW4oWQk	_3__45__oxo__45__hexanoyl__45__ACPs		sbtabcomp1229
sbtabcomp1230	a (3R)-3-hydroxyhexanoyl-[acp]		gyvSUXl1	R__45__3__45__hydroxyhexanoyl__45__ACPs		sbtabcomp1230
sbtabcomp1231	an Fe(II)-siderophore		6y3NSKZT	Fe2__45__siderophores		sbtabcomp1231
sbtabcomp1232	a (3R)-3-hydroxybutanoyl-[acp]		DLzvwJu5	Beta__45__3__45__hydroxybutyryl__45__ACPs		sbtabcomp1232
sbtabcomp1233	an α-D-galactoside		cYrQqXGk	Alpha__45__D__45__Galactosides		sbtabcomp1233
sbtabcomp1234	Non-Galactosylated-Galactose-Acceptors		H3TJuUKW	Non__45__Galactosylated__45__Galactose__45__Acceptors		sbtabcomp1234
sbtabcomp1235	a 3-oxo-dodecanoyl-[acp]		3DCHMLvm	_3__45__oxo__45__dodecanoyl__45__ACPs		sbtabcomp1235
sbtabcomp1236	a (3R)-3-hydroxydodecanoyl-[acp]		ssHhwwFE	R__45__3__45__hydroxydodecanoyl__45__ACPs		sbtabcomp1236
sbtabcomp1237	a 3-oxo-decanoyl-[acp]		zWRoj3HA	_3__45__oxo__45__decanoyl__45__ACPs		sbtabcomp1237
sbtabcomp1238	a (3R)-3-hydroxydecanoyl-[acp]		dy3rHrVv	Beta__45__hydroxydecanoyl__45__ACPs		sbtabcomp1238
sbtabcomp1239	a 3-oxo-octanoyl-[acp]		D3oqWbIq	_3__45__Oxo__45__octanoyl__45__ACPs		sbtabcomp1239
sbtabcomp1240	a (3R)-3-hydroxyoctanoyl-[acp]		xCewJYeS	_3__45__Hydroxy__45__octanoyl__45__ACPs		sbtabcomp1240
sbtabcomp1241	a 3-oxo-myristoyl-[acp]		AJDsUMI6	_3__45__oxo__45__myristoyl__45__ACPs		sbtabcomp1241
sbtabcomp1242	a (3R)-3-hydroxymyristoyl-[acp]		i64sPkbJ	R__45__3__45__hydroxymyristoyl__45__ACPs		sbtabcomp1242
sbtabcomp1243	nicotine-1'-N-oxide		NMChsAqN	CPD__45__2743	C10H14N2O	sbtabcomp1243
sbtabcomp1244	blank_description		pzL1FnbV	_3__45__oxo__45__ealmitoyl__45__ACPs		sbtabcomp1244
sbtabcomp1245	a (3R)-3-hydroxy-docosapentaenoyl-[acp]		JswbATZV	_3__45__HYDROXY__45__DOCOSAPENTAENOYL__45__ACP		sbtabcomp1245
sbtabcomp1246	blank_description		VfZi4cBE	_3__45__OXO__45__EICOSAPENTAENOYL__45__ACP		sbtabcomp1246
sbtabcomp1247	a (2R)-2-hydroxy even numbered straight chain 2,3,4-saturated fatty acid		8N66UNQe	R2OH__45__Straight__45__Chain__45__234__45__Sat__45__FA		sbtabcomp1247
sbtabcomp1248	a (R)-2-hydroxy even numbered straight chain 2,3,4-saturated fatty acyl CoA		4hAEh5Eh	R2__45__2OH__45__Straight__45__Chain__45__234__45__Sat__45__FA__45__CoA		sbtabcomp1248
sbtabcomp1249	a [ubiquitin] C-terminal glycine		3QtRJYtf	Ubiquitin__45__C__45__Terminal__45__Glycine		sbtabcomp1249
sbtabcomp1250	15,15'-dihydroxy-β-carotene		OediKVIP	CPD__45__14387	C40H58O2	sbtabcomp1250
sbtabcomp1251	β-carotene 15,15' epoxide		rSNDWQH8	CPD__45__14386	C40H56O	sbtabcomp1251
sbtabcomp1252	D-myo-inositol (1,2,3,5,6) pentakisphosphate		bF5Z5AoW	CPD__45__6741	C6H7O21P5	sbtabcomp1252
sbtabcomp1253	4-methylumbelliferyl glucoside		tXzpHUns	CPD__45__11641	C16H18O8	sbtabcomp1253
sbtabcomp1254	trans-arachido-2-enoyl-CoA		ZbiCGDnI	CPD__45__14280	C41H68N7O17P3S	sbtabcomp1254
sbtabcomp1255	trans-lesqueroloyl-CoA		UpOvL2SA	CPD__45__15370	C41H66N7O18P3S	sbtabcomp1255
sbtabcomp1256	lesqueroloyl-CoA		58AzWDMT	CPD__45__15366	C41H68N7O18P3S	sbtabcomp1256
sbtabcomp1257	(2E,11Z)-icosa-2,11-dienoyl-CoA		kwwZa4dQ	CPD__45__15362	C41H66N7O17P3S	sbtabcomp1257
sbtabcomp1258	(2R)-2-hydroxy-2-methylbutanenitrile		2EfHPIrL	CPD__45__12699	C5H9NO	sbtabcomp1258
sbtabcomp1259	trans-docos-2-enoyl-CoA		EJO1y75S	CPD__45__14281	C43H72N7O17P3S	sbtabcomp1259
sbtabcomp1260	Docosanoyl-CoA	C16528	uV86Dkmn		C43H78N7O17P3S	sbtabcomp1260
sbtabcomp1261	trans-lignocer-2-enoyl-CoA		fAhbB6ib	CPD__45__14282	C45H76N7O17P3S	sbtabcomp1261
sbtabcomp1262	Tetracosanoyl-CoA	C16529	PriVfFSN		C45H82N7O17P3S	sbtabcomp1262
sbtabcomp1263	trans-cerot-2-enoyl-CoA		43kgbcCn	CPD__45__14283	C47H80N7O17P3S	sbtabcomp1263
sbtabcomp1264	Cerotoyl-CoA		kWRaQFIZ	CPD1G__45__277	C47H82N7O17P3S	sbtabcomp1264
sbtabcomp1265	Beta-D-Glucoside	C00963	ddvnfCQG		C6H11O6R	sbtabcomp1265
sbtabcomp1266	a non glucosylated D-glucose acceptor		Uy4JwJBS	Non__45__Glucosylated__45__Glucose__45__Acceptors		sbtabcomp1266
sbtabcomp1267	a (1'-hydroxy-3',5'-dioxo-2'-(3''-oxobutanoyl)cyclohexyl)-3,5-dioxohexanethioate-[PKS-acp]		PIHYMLUT	Actinorhodin__45__Intermediate__45__1		sbtabcomp1267
sbtabcomp1268	9-hydroxy-3,5,7,11,13,15-hexaoxohexadecanoyl-[PKS-acp]		Zc2zSHDe	Actinorhodin__45__Intermediate__45__2		sbtabcomp1268
sbtabcomp1269	(3R)-3-hydroxy-cerotoyl-CoA		f1vzSbMF	CPD__45__14278	C47H82N7O18P3S	sbtabcomp1269
sbtabcomp1270	(3R)-3-hydroxy-lignoceroyl-CoA		kKS58Vr2	CPD__45__14277	C45H78N7O18P3S	sbtabcomp1270
sbtabcomp1271	(3R)-3-hydroxy-behenoyl-CoA		JEF7Fteq	CPD__45__14276	C43H74N7O18P3S	sbtabcomp1271
sbtabcomp1272	a [protein]-(L-serine/L-threonine)		A9LEJa8u	Protein__45__L__45__serine__45__or__45__L__45__threonine		sbtabcomp1272
sbtabcomp1273	Unavaiable		rpM93bIK	Protein__45__Ser__45__or__45__Thr__45__ehosphate		sbtabcomp1273
sbtabcomp1274	a uridine38-40 in tRNA		FAOFySeR	tRNA__45__uridine__45__38__45__40		sbtabcomp1274
sbtabcomp1275	an [eIF5A-precursor]-N-(4-aminobutylidene)-lysine		rYYUSbZo	N__45__4__45__aminobutylidene__45__eIF5A__45__lysine		sbtabcomp1275
sbtabcomp1276	a [deoxyhypusine synthase]-N-(4-aminobutylidene)-lysine		KvJHLfTO	N__45__4__45__aminobutylidene__45__enzyme__45__lysine		sbtabcomp1276
sbtabcomp1277	a [deoxyhypusine synthase]-L-lysine		jARgtuO9	Deoxyhypusine__45__Synthase__45__Lysine		sbtabcomp1277
sbtabcomp1278	a protein L-serine phosphate		jHLwJCvk	Protein__45__Phosphoserines		sbtabcomp1278
sbtabcomp1279	a [protein]-L-threonine		HRgfdeAL	Proteins__45__L__45__Threonines		sbtabcomp1279
sbtabcomp1280	a [protein] L-threonine phosphate		I9RuW5Ik	Protein__45__Phosphothreonines		sbtabcomp1280
sbtabcomp1281	N,N',N''-triacetylchitotriose		ZpCxjjAY	CPD__45__13227	C24H41N3O16	sbtabcomp1281
sbtabcomp1282	ethylphosphate		CqRftrX4	CPD__45__8978	C2H5O4P	sbtabcomp1282
sbtabcomp1283	2,6-dioxo-6-phenylhexa-3-enoate		y8e6Y82k	CPD__45__14298	C12H9O4	sbtabcomp1283
sbtabcomp1284	a 1,2-diglyceride		12dag_cho	_1__45__2__45__Diglycerides		sbtabcomp1284
sbtabcomp1285	isobutanal		AfwuPsb1	CPD__45__7000	C4H8O	sbtabcomp1285
sbtabcomp1286	2-methylbutanol		KLQRwTsv	CPD__45__7033	C5H12O	sbtabcomp1286
sbtabcomp1287	indole-3-glycol		bsnnsFjK	INDOLE__45__3__45__GLYCOL	C10H11NO2	sbtabcomp1287
sbtabcomp1288	3-methylthiopropanal		iSWkHWJC	CPD__45__7036	C4H8OS	sbtabcomp1288
sbtabcomp1289	methionol		HBoruMAO	CPD__45__7037	C4H10OS	sbtabcomp1289
sbtabcomp1290	5-hydroxytryptophol		kzt78PVM	CPD__45__11671	C10H11NO2	sbtabcomp1290
sbtabcomp1291	4α-formyl-5α-cholesta-8-en-3β-ol		oYckGX4U	CPD__45__8618	C28H46O2	sbtabcomp1291
sbtabcomp1292	4α-hydroxymethyl-5α-cholesta-8-en-3β-ol		1CQPdpKq	CPD__45__8617	C28H48O2	sbtabcomp1292
sbtabcomp1293	phytenal		mHgXK9nm	CPD__45__14926	C20H38O	sbtabcomp1293
sbtabcomp1294	4α-methyl-5α-cholesta-8-en-3-one		xZp4CALy	CPD__45__8614	C28H46O	sbtabcomp1294
sbtabcomp1295	4α-formyl-4β-methyl-5α-cholesta-8-en-3β-ol		ybOmPKfL	CPD__45__8612	C29H48O2	sbtabcomp1295
sbtabcomp1296	4α-hydroxymethyl-4β-methyl-5α-cholesta-8-en-3β-ol		d4nHNWqu	CPD__45__8611	C29H50O2	sbtabcomp1296
sbtabcomp1297	Jasmonoyl-CoA		SU23hSzo	CPD__45__11529	C33H48N7O18P3S	sbtabcomp1297
sbtabcomp1298	3-cis, 5-trans-dodecadienoyl-CoA		8bS4DdVm	CPD__45__15688	C33H50N7O17P3S	sbtabcomp1298
sbtabcomp1299	4α-formyl-5α-cholesta-8,24-dien-3β-ol		1cvohqml	CPD__45__4580	C28H44O2	sbtabcomp1299
sbtabcomp1300	4α-hydroxymethyl-5α-cholesta-8,24-dien-3β-ol		etT6BpaQ	CPD__45__4579	C28H46O2	sbtabcomp1300
sbtabcomp1301	4α-formyl-4β-methyl-5α-cholesta-8,24-dien-3β-ol		4Af4Bm5Ac824d3Bol	CPD__45__4576	C29H46O2	sbtabcomp1301
sbtabcomp1302	4α-hydroxymethyl-4β-methyl-5α-cholesta-8,24-dien-3β-ol		4Ahm4Bm5Ac824d3Bol	CPD__45__4575	C29H48O2	sbtabcomp1302
sbtabcomp1303	3-trans-decenoyl-CoA		3trdececoa	CPD__45__15692	C31H48N7O17P3S	sbtabcomp1303
sbtabcomp1304	3-oxo-4-pregnene-20-carboxyl-CoA		3oxo4preg20ccoa	CPD__45__13700	C43H62N7O18P3S	sbtabcomp1304
sbtabcomp1305	3,22-dioxochol-4-en-24-oyl-CoA		322dioxochol4en24coa	CPD__45__13699	C45H64N7O19P3S	sbtabcomp1305
sbtabcomp1306	LysW-L-ornithine	C20951	lysWLorn		C10H18N3O5R	sbtabcomp1306
sbtabcomp1307	LysW-L-glutamate 5-semialdehyde	C20950	lysWLglu5smald		C10H15N2O6R	sbtabcomp1307
sbtabcomp1308	3-oxo-behenoyl-CoA		3oxobhcoa	CPD__45__10283	C43H72N7O18P3S	sbtabcomp1308
sbtabcomp1309	Fluoroacetate	C06108	flac		C2H3FO2	sbtabcomp1309
sbtabcomp1310	D,L-malic semialdehyde		Dlmlcsmald	CPD__45__5682	C4H5O4	sbtabcomp1310
sbtabcomp1311	2-carboxy-cerotoyl-CoA		2carbcercoa	CPD1G__45__332	C48H81N7O19P3S	sbtabcomp1311
sbtabcomp1312	aldehydo-D-mannose		aldDman	CPD__45__15373	C6H12O6	sbtabcomp1312
sbtabcomp1313	4-chlorosalicylate		4chlosalc	CPD__45__10576	C7H4O3Cl	sbtabcomp1313
sbtabcomp1314	5-methylsalicylate		5metsalc	CPD__45__10664	C8H7O3	sbtabcomp1314
sbtabcomp1315	5-chlorosalicylate		5chlosalc	CPD__45__10663	C7H4O3Cl	sbtabcomp1315
sbtabcomp1316	alpha-D-ribofuranose		aDrbfur	CPD__45__10330	C5H10O5	sbtabcomp1316
sbtabcomp1317	blank_description		HC9Nr5ko	BIOMASS		sbtabcomp1317
sbtabcomp1318	Nitrite	C00088	no2		HNO2	sbtabcomp1318
sbtabcomp1319	Nitrate	C00244	no3		HNO3	sbtabcomp1319
sbtabcomp1320	Oxygen	C00007	o2		O2	sbtabcomp1320
sbtabcomp1321	O2.-	C00704	o2s		O2	sbtabcomp1321
sbtabcomp1322	Oxaloacetate	C00036	oaa		C4H4O5	sbtabcomp1322
sbtabcomp1323	trans-Oct-2-enoyl-CoA	C05276	oc2coa		C29H48N7O17P3S	sbtabcomp1323
sbtabcomp1324	Octanoyl-[acp]	C05752	ocACP		C8H15OSR	sbtabcomp1324
sbtabcomp1325	Octanoyl-CoA	C01944	occoa		C29H50N7O17P3S	sbtabcomp1325
sbtabcomp1326	Octadecanoic acid	C01530	ocdca		C18H36O2	sbtabcomp1326
sbtabcomp1327	Oleoyl-CoA	C00510	ocdce9coa		C39H68N7O17P3S	sbtabcomp1327
sbtabcomp1328	(9Z)-Octadecenoic acid	C00712	ocdcea		C18H34O2	sbtabcomp1328
sbtabcomp1329	Octanoic acid	C06423	octa		C8H16O2	sbtabcomp1329
sbtabcomp1330	all-trans-Octaprenyl diphosphate	C04146	octdp		C40H68O7P2	sbtabcomp1330
sbtabcomp1331	(2E)-Octadecenoyl-CoA	C16218	od2coa		C39H68N7O17P3S	sbtabcomp1331
sbtabcomp1332	2-Hydroxy-2,4-pentadienoate	C00596	op4en		C5H6O3	sbtabcomp1332
sbtabcomp1333	L-Ornithine	C00077	orn		C5H12N2O2	sbtabcomp1333
sbtabcomp1334	Orotate	C00295	orot		C5H4N2O4	sbtabcomp1334
sbtabcomp1335	Orotidine 5'-phosphate	C01103	orot5p		C10H13N2O11P	sbtabcomp1335
sbtabcomp1336	3-Oxoadipyl-CoA	C02232	oxadpcoa		C27H42N7O20P3S	sbtabcomp1336
sbtabcomp1337	Oxaloglutarate	C05533	oxag		C7H8O7	sbtabcomp1337
sbtabcomp1338	Phenylacetic acid	C07086	pac		C8H8O2	sbtabcomp1338
sbtabcomp1339	Phenylacetaldehyde	C00601	pacald		C8H8O	sbtabcomp1339
sbtabcomp1340	2-Phenylacetamide	C02505	pad		C8H9NO	sbtabcomp1340
sbtabcomp1341	Pantetheine 4'-phosphate	C01134	pan4p		C11H23N2O7PS	sbtabcomp1341
sbtabcomp1342	(R)-Pantoate	C00522	pant__R		C6H12O4	sbtabcomp1342
sbtabcomp1343	Adenosine 3',5'-bisphosphate	C00054	pap		C10H15N5O10P2	sbtabcomp1343
sbtabcomp1344	3'-Phosphoadenylyl sulfate	C00053	paps		C10H15N5O13P2S	sbtabcomp1344
sbtabcomp1345	Pyridoxine phosphate	C00627	pdx5p		C8H12NO6P	sbtabcomp1345
sbtabcomp1346	Phenethylamine	C05332	peamn		C8H11N	sbtabcomp1346
sbtabcomp1347	Phosphoenolpyruvate	C00074	pep		C3H5O6P	sbtabcomp1347
sbtabcomp1348	Peptide	C00012	pepd		C2H4NO2R(C2H2NOR)n	sbtabcomp1348
sbtabcomp1349	Protein lysine	C02188	peplys		C7H13N3O2R2	sbtabcomp1349
sbtabcomp1350	Phosphatidylglycerophosphate	C03892	pgp_EC		C8H14O13P2R2	sbtabcomp1350
sbtabcomp1351	L-Phenylalanine	C00079	phe__L		C9H11NO2	sbtabcomp1351
sbtabcomp1352	Heme	C00032	pheme		C34H32FeN4O4	sbtabcomp1352
sbtabcomp1353	Phenol	C00146	bznol		C6H6O	sbtabcomp1353
sbtabcomp1354	Phenol	C15584	phenol		C6H6O	sbtabcomp1354
sbtabcomp1355	L-Phenylalanyl-tRNA(Phe)	C03511	phetrna		C19H26NO11PR2(C5H8O6PR)n	sbtabcomp1355
sbtabcomp1356	O-Phospho-L-homoserine	C01102	phom		C4H10NO6P	sbtabcomp1356
sbtabcomp1357	Phenylpyruvate	C00166	phpyr		C9H8O3	sbtabcomp1357
sbtabcomp1358	Phytol	C01389	phytol		C20H40O	sbtabcomp1358
